year,population_group,age,number
2000,jews_and_others_total,61,38467.5
2000,jews_and_others_total,62,40055
2000,jews_and_others_total,63,39070
2000,jews_and_others_total,64,36812
2000,jews_and_others_total,65,34840
2000,jews_and_others_total,65-69,166321.5
2000,jews_and_others_total,66,32957.5
2000,jews_and_others_total,67,33371.5
2000,jews_and_others_total,68,32566.499999999996
2000,jews_and_others_total,69,32586
2000,jews_and_others_total,7,86175
2000,jews_and_others_total,70,32692.500000000004
2000,jews_and_others_total,70-74,155181.5
2000,jews_and_others_total,71,31318
2000,jews_and_others_total,72,30692.5
2000,jews_and_others_total,73,30199.5
2000,jews_and_others_total,74,30279
2000,jews_and_others_total,75,29705.5
2000,jews_and_others_total,75-79,129094.50000000001
2000,jews_and_others_total,76,28176.5
2000,jews_and_others_total,77,26383
2000,jews_and_others_total,78,23479.5
2000,jews_and_others_total,79,21350
2000,jews_and_others_total,8,85171.5
2000,jews_and_others_total,80,18855.5
2000,jews_and_others_total,80-84,66678
2000,jews_and_others_total,81,14873.5
2000,jews_and_others_total,82,11825
2000,jews_and_others_total,83,10420
2000,jews_and_others_total,84,10704
2000,jews_and_others_total,85-89,44831.5
2000,jews_and_others_total,9,84338.5
2000,jews_and_others_total,90+,17464
2000,jews_and_others_total,TOTAL,5122932
2001,all_female,0,66107.5
2001,all_female,0-4,321770
2001,all_female,1,65681.5
2001,all_female,10,56076
2001,all_female,10-14,277338.5
2001,all_female,11,55784.5
2001,all_female,12,55465.5
2001,all_female,13,55121
2001,all_female,14,54891.5
2001,all_female,15,54729.5
2001,all_female,15-19,270937.5
2001,all_female,16,54345
2001,all_female,17,54444
2001,all_female,18,54302
2001,all_female,19,53117
2001,all_female,2,64779
2001,all_female,20,52666.5
2001,all_female,20-24,265275
2001,all_female,21,52645
2001,all_female,22,52672
2001,all_female,23,53145.5
2001,all_female,24,54146
2001,all_female,25,54344
2001,all_female,25-29,255922.5
2001,all_female,26,52649
2001,all_female,27,50747.5
2001,all_female,28,49509.5
2001,all_female,29,48672.5
2001,all_female,3,63464
2001,all_female,30,47863
2001,all_female,30-34,218389.5
2001,all_female,31,45619
2001,all_female,32,43276
2001,all_female,33,41374
2001,all_female,34,40257.5
2001,all_female,35,40124.5
2001,all_female,35-39,196608.5
2001,all_female,36,39719
2001,all_female,37,39078
2001,all_female,38,38817.5
2001,all_female,39,38869.5
2001,all_female,4,61738
2001,all_female,40,39563
2001,all_female,40-44,195173
2001,all_female,41,39775.5
2001,all_female,42,38976.5
2001,all_female,43,38528
2001,all_female,44,38330
2001,all_female,45,38785.5
2001,all_female,45-49,192950.5
2001,all_female,46,38490.5
2001,all_female,47,38152
2001,all_female,48,38750
2001,all_female,49,38772.5
2001,all_female,5,60730
2001,all_female,5-9,293952
2001,all_female,50,38303
2001,all_female,50-54,180991
2001,all_female,51,36228
2001,all_female,52,34781.5
2001,all_female,53,36201
2001,all_female,54,35477.5
2001,all_female,55,30436
2001,all_female,55-59,116972
2001,all_female,56,24955
2001,all_female,57,21343
2001,all_female,58,19961.5
2001,all_female,59,20276.5
2001,all_female,6,59600.5
2001,all_female,60,21394
2001,all_female,60-64,113644.5
2001,all_female,61,22103
2001,all_female,62,22897
2001,all_female,63,23908
2001,all_female,64,23342.5
2001,all_female,65,21956.5
2001,all_female,65-69,101276.5
2001,all_female,66,20618.5
2001,all_female,67,19536
2001,all_female,68,19946.5
2001,all_female,69,19219
2001,all_female,7,58506.5
2001,all_female,70,19138
2001,all_female,70-74,93878.5
2001,all_female,71,19463
2001,all_female,72,18794.5
2001,all_female,73,18462.5
2001,all_female,74,18020.5
2001,all_female,75,18296
2001,all_female,75-79,82902.5
2001,all_female,76,18175.5
2001,all_female,77,17271
2001,all_female,78,15832.5
2001,all_female,79,13327.5
2001,all_female,8,58065.5
2001,all_female,80,11860
2001,all_female,80-84,43759
2001,all_female,81,10638
2001,all_female,82,8578
2001,all_female,83,6796
2001,all_female,84,5887
2001,all_female,85-89,28382
2001,all_female,9,57049.5
2001,all_female,90+,12366.5
2001,all_female,TOTAL,3262489.5
2001,all_male,0,69938.5
2001,all_male,0-4,339801
2001,all_male,1,69430
2001,all_male,10,59054
2001,all_male,10-14,291121.5
2001,all_male,11,58589.5
2001,all_male,12,58177
2001,all_male,13,57729.5
2001,all_male,14,57571.5
2001,all_male,15,57718.5
2001,all_male,15-19,285341.5
2001,all_male,16,57412
2001,all_male,17,57623.5
2001,all_male,18,57057.5
2001,all_male,19,55530
2001,all_male,2,68265
2001,all_male,20,54804.5
2001,all_male,20-24,272373.5
2001,all_male,21,54519
2001,all_male,22,53978
2001,all_male,23,53957.5
2001,all_male,24,55114.5
2001,all_male,25,55675.5
2001,all_male,25-29,261298.5
2001,all_male,26,54072.5
2001,all_male,27,51928
2001,all_male,28,50290
2001,all_male,29,49332.5
2001,all_male,3,66925.5
2001,all_male,30,48280.5
2001,all_male,30-34,217626
2001,all_male,31,45755.5
2001,all_male,32,43101.5
2001,all_male,33,40836
2001,all_male,34,39652.5
2001,all_male,35,39636
2001,all_male,35-39,191243.5
2001,all_male,36,39149.5
2001,all_male,37,38161
2001,all_male,38,37286.5
2001,all_male,39,37010.5
2001,all_male,4,65242.00000000001
2001,all_male,40,37669
2001,all_male,40-44,184515
2001,all_male,41,37657.5
2001,all_male,42,36801.5
2001,all_male,43,36396
2001,all_male,44,35991
2001,all_male,45,36139
2001,all_male,45-49,180494.5
2001,all_male,46,36101
2001,all_male,47,35773
2001,all_male,48,36172
2001,all_male,49,36309.5
2001,all_male,5,64005.5
2001,all_male,5-9,309324
2001,all_male,50,35891
2001,all_male,50-54,168260.5
2001,all_male,51,33791.5
2001,all_male,52,32164
2001,all_male,53,33487.5
2001,all_male,54,32926.5
2001,all_male,55,28389.5
2001,all_male,55-59,108568
2001,all_male,56,23527.5
2001,all_male,57,20105.5
2001,all_male,58,18265.5
2001,all_male,59,18280
2001,all_male,6,62587
2001,all_male,60,19086.5
2001,all_male,60-64,98245.5
2001,all_male,61,19374.5
2001,all_male,62,19775.5
2001,all_male,63,20274
2001,all_male,64,19735
2001,all_male,65,18541.5
2001,all_male,65-69,83133.5
2001,all_male,66,17202.5
2001,all_male,67,16091.5
2001,all_male,68,15895
2001,all_male,69,15403
2001,all_male,7,61666
2001,all_male,70,15429.5
2001,all_male,70-74,71220
2001,all_male,71,15093.5
2001,all_male,72,14074.5
2001,all_male,73,13626.5
2001,all_male,74,12996
2001,all_male,75,12587.5
2001,all_male,75-79,56777
2001,all_male,76,12070
2001,all_male,77,11386.5
2001,all_male,78,10820
2001,all_male,79,9913
2001,all_male,8,61137.5
2001,all_male,80,9196.5
2001,all_male,80-84,32019.5
2001,all_male,81,7921
2001,all_male,82,6047
2001,all_male,83,4825.5
2001,all_male,84,4029.4999999999995
2001,all_male,85-89,17347
2001,all_male,9,59928
2001,all_male,90+,7842
2001,all_male,TOTAL,3176552
2001,all_total,0,136046
2001,all_total,0-4,661571
2001,all_total,1,135111.5
2001,all_total,10,115130
2001,all_total,10-14,568460
2001,all_total,11,114374
2001,all_total,12,113642.5
2001,all_total,13,112850.5
2001,all_total,14,112463
2001,all_total,15,112448
2001,all_total,15-19,556279
2001,all_total,16,111757
2001,all_total,17,112067.5
2001,all_total,18,111359.5
2001,all_total,19,108647
2001,all_total,2,133044
2001,all_total,20,107471
2001,all_total,20-24,537648.5
2001,all_total,21,107164
2001,all_total,22,106650
2001,all_total,23,107103
2001,all_total,24,109260.5
2001,all_total,25,110019.5
2001,all_total,25-29,517221
2001,all_total,26,106721.5
2001,all_total,27,102675.5
2001,all_total,28,99799.5
2001,all_total,29,98005
2001,all_total,3,130389.5
2001,all_total,30,96143.5
2001,all_total,30-34,436015.5
2001,all_total,31,91374.5
2001,all_total,32,86377.5
2001,all_total,33,82210
2001,all_total,34,79910
2001,all_total,35,79760.5
2001,all_total,35-39,387852
2001,all_total,36,78868.5
2001,all_total,37,77239
2001,all_total,38,76104
2001,all_total,39,75880
2001,all_total,4,126980
2001,all_total,40,77232
2001,all_total,40-44,379688
2001,all_total,41,77433
2001,all_total,42,75778
2001,all_total,43,74924
2001,all_total,44,74321
2001,all_total,45,74924.5
2001,all_total,45-49,373445
2001,all_total,46,74591.5
2001,all_total,47,73925
2001,all_total,48,74922
2001,all_total,49,75082
2001,all_total,5,124735.5
2001,all_total,5-9,603276
2001,all_total,50,74194
2001,all_total,50-54,349251.5
2001,all_total,51,70019.5
2001,all_total,52,66945.5
2001,all_total,53,69688.5
2001,all_total,54,68404
2001,all_total,55,58825.5
2001,all_total,55-59,225540
2001,all_total,56,48482.5
2001,all_total,57,41448.5
2001,all_total,58,38227
2001,all_total,59,38556.5
2001,all_total,6,122187.5
2001,all_total,60,40480.5
2001,all_total,60-64,211890
2001,all_total,61,41477.5
2001,all_total,62,42672.5
2001,all_total,63,44182
2001,all_total,64,43077.5
2001,all_total,65,40498
2001,all_total,65-69,184410
2001,all_total,66,37821
2001,all_total,67,35627.5
2001,all_total,68,35841.5
2001,all_total,69,34622
2001,all_total,7,120172.5
2001,all_total,70,34567.5
2001,all_total,70-74,165098.5
2001,all_total,71,34556.5
2001,all_total,72,32869
2001,all_total,73,32089
2001,all_total,74,31016.5
2001,all_total,75,30883.5
2001,all_total,75-79,139679.5
2001,all_total,76,30245.5
2001,all_total,77,28657.5
2001,all_total,78,26652.5
2001,all_total,79,23240.5
2001,all_total,8,119203
2001,all_total,80,21056.5
2001,all_total,80-84,75778.5
2001,all_total,81,18559
2001,all_total,82,14625
2001,all_total,83,11621.5
2001,all_total,84,9916.5
2001,all_total,85-89,45729
2001,all_total,9,116977.5
2001,all_total,90+,20208.5
2001,all_total,TOTAL,6439041.5
2001,arab_female,0,19524
2001,arab_female,0-4,93698
2001,arab_female,1,19401
2001,arab_female,10,14685
2001,arab_female,10-14,67094
2001,arab_female,11,14182
2001,arab_female,12,13413.5
2001,arab_female,13,12738
2001,arab_female,14,12075.5
2001,arab_female,15,11547
2001,arab_female,15-19,56682.5
2001,arab_female,16,11546
2001,arab_female,17,11608
2001,arab_female,18,11278.5
2001,arab_female,19,10703
2001,arab_female,2,18982.5
2001,arab_female,20,10590
2001,arab_female,20-24,54553
2001,arab_female,21,10914.5
2001,arab_female,22,11101
2001,arab_female,23,11029
2001,arab_female,24,10918.5
2001,arab_female,25,10770.5
2001,arab_female,25-29,50847
2001,arab_female,26,10409.5
2001,arab_female,27,10114.5
2001,arab_female,28,9969
2001,arab_female,29,9583.5
2001,arab_female,3,18257.5
2001,arab_female,30,9287
2001,arab_female,30-34,42352
2001,arab_female,31,8941.5
2001,arab_female,32,8372.5
2001,arab_female,33,7944.5
2001,arab_female,34,7806.5
2001,arab_female,35,7812
2001,arab_female,35-39,37045.5
2001,arab_female,36,7796.5
2001,arab_female,37,7554
2001,arab_female,38,7184
2001,arab_female,39,6699
2001,arab_female,4,17533
2001,arab_female,40,6416.5
2001,arab_female,40-44,28354
2001,arab_female,41,6053
2001,arab_female,42,5608.5
2001,arab_female,43,5323
2001,arab_female,44,4953
2001,arab_female,45,4830.5
2001,arab_female,45-49,21646
2001,arab_female,46,4546.5
2001,arab_female,47,4265
2001,arab_female,48,4098
2001,arab_female,49,3906
2001,arab_female,5,17486.5
2001,arab_female,5-9,81308
2001,arab_female,50,3846.5
2001,arab_female,50-54,15767
2001,arab_female,51,3153.5
2001,arab_female,52,2762.5
2001,arab_female,53,3027
2001,arab_female,54,2977.5
2001,arab_female,55,3002
2001,arab_female,55-59,13608
2001,arab_female,56,2963.5
2001,arab_female,57,2727
2001,arab_female,58,2628.5
2001,arab_female,59,2287
2001,arab_female,6,16877
2001,arab_female,60,2172.5
2001,arab_female,60-64,10078
2001,arab_female,61,2073
2001,arab_female,62,1867
2001,arab_female,63,1969.5
2001,arab_female,64,1996
2001,arab_female,65,1903
2001,arab_female,65-69,7947.5
2001,arab_female,66,1671
2001,arab_female,67,1534
2001,arab_female,68,1529
2001,arab_female,69,1310.5
2001,arab_female,7,16065.000000000002
2001,arab_female,70,1290.5
2001,arab_female,70-74,5720.5
2001,arab_female,71,1269
2001,arab_female,72,1195
2001,arab_female,73,1158
2001,arab_female,74,808
2001,arab_female,75,705.5
2001,arab_female,75-79,3565.5
2001,arab_female,76,781.5
2001,arab_female,77,902
2001,arab_female,78,770.5
2001,arab_female,79,406
2001,arab_female,8,15725
2001,arab_female,80,395
2001,arab_female,80-84,1758
2001,arab_female,81,405.5
2001,arab_female,82,424
2001,arab_female,83,375.5
2001,arab_female,84,158
2001,arab_female,85-89,813.5
2001,arab_female,9,15154.5
2001,arab_female,90+,468
2001,arab_female,TOTAL,593306
2001,arab_male,0,20744
2001,arab_male,0-4,98898.5
2001,arab_male,1,20524
2001,arab_male,10,15479
2001,arab_male,10-14,69883.5
2001,arab_male,11,14768.5
2001,arab_male,12,14030
2001,arab_male,13,13161
2001,arab_male,14,12445
2001,arab_male,15,12211
2001,arab_male,15-19,59407.5
2001,arab_male,16,12187.5
2001,arab_male,17,12121
2001,arab_male,18,11698
2001,arab_male,19,11190
2001,arab_male,2,20039.5
2001,arab_male,20,11016.5
2001,arab_male,20-24,55870
2001,arab_male,21,11223
2001,arab_male,22,11292
2001,arab_male,23,11125.5
2001,arab_male,24,11213
2001,arab_male,25,11101
2001,arab_male,25-29,52894
2001,arab_male,26,10816.5
2001,arab_male,27,10637.5
2001,arab_male,28,10367
2001,arab_male,29,9972
2001,arab_male,3,19171.5
2001,arab_male,30,9669
2001,arab_male,30-34,44573.5
2001,arab_male,31,9364.5
2001,arab_male,32,8877
2001,arab_male,33,8367
2001,arab_male,34,8296
2001,arab_male,35,8453.5
2001,arab_male,35-39,39048
2001,arab_male,36,8289
2001,arab_male,37,7793.5
2001,arab_male,38,7450
2001,arab_male,39,7062
2001,arab_male,4,18419.5
2001,arab_male,40,6769
2001,arab_male,40-44,29516.5
2001,arab_male,41,6346.5
2001,arab_male,42,5851.5
2001,arab_male,43,5523
2001,arab_male,44,5026.5
2001,arab_male,45,4849.5
2001,arab_male,45-49,22023.5
2001,arab_male,46,4671
2001,arab_male,47,4408
2001,arab_male,48,4194
2001,arab_male,49,3901
2001,arab_male,5,18354
2001,arab_male,5-9,85986.5
2001,arab_male,50,3782.5
2001,arab_male,50-54,15546
2001,arab_male,51,3121.5
2001,arab_male,52,2732.5
2001,arab_male,53,2916
2001,arab_male,54,2993.5
2001,arab_male,55,3107.5
2001,arab_male,55-59,13700
2001,arab_male,56,2955
2001,arab_male,57,2727
2001,arab_male,58,2543
2001,arab_male,59,2367.5
2001,arab_male,6,17765.5
2001,arab_male,60,2361.5
2001,arab_male,60-64,10212.5
2001,arab_male,61,2179.5
2001,arab_male,62,1987
2001,arab_male,63,1863
2001,arab_male,64,1821.5
2001,arab_male,65,1721.5
2001,arab_male,65-69,6750.5
2001,arab_male,66,1415
2001,arab_male,67,1308.5
2001,arab_male,68,1222.5
2001,arab_male,69,1083
2001,arab_male,7,17144.5
2001,arab_male,70,1099
2001,arab_male,70-74,4512.5
2001,arab_male,71,1022
2001,arab_male,72,871.5
2001,arab_male,73,830
2001,arab_male,74,690
2001,arab_male,75,616.5
2001,arab_male,75-79,2693.5
2001,arab_male,76,619.5
2001,arab_male,77,574
2001,arab_male,78,497
2001,arab_male,79,386.5
2001,arab_male,8,16690.5
2001,arab_male,80,368.5
2001,arab_male,80-84,1577
2001,arab_male,81,351
2001,arab_male,82,319.5
2001,arab_male,83,292.5
2001,arab_male,84,245.5
2001,arab_male,85-89,1029.5
2001,arab_male,9,16032
2001,arab_male,90+,643
2001,arab_male,TOTAL,614766
2001,arab_total,0,40268
2001,arab_total,0-4,192596.5
2001,arab_total,1,39925
2001,arab_total,10,30164
2001,arab_total,10-14,136977.5
2001,arab_total,11,28950.5
2001,arab_total,12,27443.5
2001,arab_total,13,25899
2001,arab_total,14,24520.5
2001,arab_total,15,23758
2001,arab_total,15-19,116090
2001,arab_total,16,23733.5
2001,arab_total,17,23729
2001,arab_total,18,22976.5
2001,arab_total,19,21893
2001,arab_total,2,39022
2001,arab_total,20,21606.5
2001,arab_total,20-24,110423
2001,arab_total,21,22137.5
2001,arab_total,22,22393
2001,arab_total,23,22154.5
2001,arab_total,24,22131.5
2001,arab_total,25,21871.5
2001,arab_total,25-29,103741
2001,arab_total,26,21226
2001,arab_total,27,20752
2001,arab_total,28,20336
2001,arab_total,29,19555.5
2001,arab_total,3,37429
2001,arab_total,30,18956
2001,arab_total,30-34,86925.5
2001,arab_total,31,18306
2001,arab_total,32,17249.5
2001,arab_total,33,16311.499999999998
2001,arab_total,34,16102.5
2001,arab_total,35,16265.5
2001,arab_total,35-39,76093.5
2001,arab_total,36,16085.5
2001,arab_total,37,15347.5
2001,arab_total,38,14634
2001,arab_total,39,13761
2001,arab_total,4,35952.5
2001,arab_total,40,13185.5
2001,arab_total,40-44,57870.5
2001,arab_total,41,12399.5
2001,arab_total,42,11460
2001,arab_total,43,10846
2001,arab_total,44,9979.5
2001,arab_total,45,9680
2001,arab_total,45-49,43669.5
2001,arab_total,46,9217.5
2001,arab_total,47,8673
2001,arab_total,48,8292
2001,arab_total,49,7807
2001,arab_total,5,35840.5
2001,arab_total,5-9,167294.5
2001,arab_total,50,7629
2001,arab_total,50-54,31313
2001,arab_total,51,6275
2001,arab_total,52,5495
2001,arab_total,53,5943
2001,arab_total,54,5971
2001,arab_total,55,6109.5
2001,arab_total,55-59,27308
2001,arab_total,56,5918.5
2001,arab_total,57,5454
2001,arab_total,58,5171.5
2001,arab_total,59,4654.5
2001,arab_total,6,34642.5
2001,arab_total,60,4534
2001,arab_total,60-64,20290.5
2001,arab_total,61,4252.5
2001,arab_total,62,3854
2001,arab_total,63,3832.5
2001,arab_total,64,3817.5
2001,arab_total,65,3624.5
2001,arab_total,65-69,14698
2001,arab_total,66,3086
2001,arab_total,67,2842.5
2001,arab_total,68,2751.5
2001,arab_total,69,2393.5
2001,arab_total,7,33209.5
2001,arab_total,70,2389.5
2001,arab_total,70-74,10233
2001,arab_total,71,2291
2001,arab_total,72,2066.5
2001,arab_total,73,1988
2001,arab_total,74,1498
2001,arab_total,75,1322
2001,arab_total,75-79,6259
2001,arab_total,76,1401
2001,arab_total,77,1476
2001,arab_total,78,1267.5
2001,arab_total,79,792.5
2001,arab_total,8,32415.5
2001,arab_total,80,763.5
2001,arab_total,80-84,3335
2001,arab_total,81,756.5
2001,arab_total,82,743.5
2001,arab_total,83,668
2001,arab_total,84,403.5
2001,arab_total,85-89,1843
2001,arab_total,9,31186.5
2001,arab_total,90+,1111
2001,arab_total,TOTAL,1208072
2001,jews_and_others_female,0,46583.5
2001,jews_and_others_female,0-4,228072
2001,jews_and_others_female,1,46280.5
2001,jews_and_others_female,10,41391
2001,jews_and_others_female,10-14,210244.5
2001,jews_and_others_female,11,41602.5
2001,jews_and_others_female,12,42052
2001,jews_and_others_female,13,42383
2001,jews_and_others_female,14,42816
2001,jews_and_others_female,15,43182.5
2001,jews_and_others_female,15-19,214255
2001,jews_and_others_female,16,42799
2001,jews_and_others_female,17,42836
2001,jews_and_others_female,18,43023.5
